date,ticker,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,investment_buy,investment_sell,investment_net,dealer_buy,dealer_sell,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net,source
2026-06-15,3498.TW,陽程,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3499.TW,環天科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3501.TW,維熹,67788,40000,27788,0,0,0,0,0,0,5000,2000,3000,5000,2000,3000,0,0,0,30788,TWSE
2026-06-15,3504.TW,揚明光,1030141,174000,856141,0,0,0,0,0,0,19434,0,19434,19434,0,19434,0,0,0,875575,TWSE
2026-06-15,3508.TW,位速,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3511.TW,矽瑪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3512.TW,皇龍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3515.TW,華擎,172682,219000,-46318,0,0,0,0,0,0,15473,179319,-163846,7000,0,7000,8473,179319,-170846,-210164,TWSE
2026-06-15,3516.TW,亞帝歐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3518.TW,柏騰,177000,135000,42000,0,0,0,0,0,0,6000,4000,2000,6000,4000,2000,0,0,0,44000,TWSE
2026-06-15,3520.TW,華盈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3521.TW,台鋼建設,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3522.TW,御嵿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3526.TW,凡甲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3527.TW,聚積,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3528.TW,安馳,27700,60000,-32300,0,0,0,0,0,0,1000,11299,-10299,1000,1299,-299,0,10000,-10000,-42599,TWSE
2026-06-15,3529.TW,力旺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3530.TW,晶相光,83800,31000,52800,0,0,0,0,0,0,3000,1000,2000,3000,1000,2000,0,0,0,54800,TWSE
2026-06-15,3532.TW,台勝科,521283,514140,7143,0,0,0,0,0,0,63987,191445,-127458,23000,79869,-56869,40987,111576,-70589,-120315,TWSE
2026-06-15,3533.TW,嘉澤,854194,503270,350924,0,0,0,6000,225050,-219050,70615,47109,23506,21020,5000,16020,49595,42109,7486,155380,TWSE
2026-06-15,3535.TW,晶彩科,77525,0,77525,0,0,0,0,0,0,9000,1000,8000,2000,1000,1000,7000,0,7000,85525,TWSE
2026-06-15,3537.TW,堡達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3540.TW,曜越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3541.TW,西柏,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3543.TW,州巧,307178,121000,186178,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,187178,TWSE
2026-06-15,3545.TW,敦泰,1402300,169000,1233300,0,0,0,0,0,0,21369,1000,20369,1000,0,1000,20369,1000,19369,1253669,TWSE
2026-06-15,3546.TW,宇峻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3548.TW,兆利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3550.TW,聯穎,1249334,3599346,-2350012,0,0,0,0,0,0,17000,8624,8376,17000,8624,8376,0,0,0,-2341636,TWSE
2026-06-15,3551.TW,世禾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3552.TW,同致,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3555.TW,博士旺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3556.TW,禾瑞亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3557.TW,嘉威,171900,183000,-11100,0,0,0,0,0,0,7000,4000,3000,7000,4000,3000,0,0,0,-8100,TWSE
2026-06-15,3558.TW,神準,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3563.TW,牧德,87030,101000,-13970,0,0,0,10000,0,10000,22551,15398,7153,1000,0,1000,21551,15398,6153,3183,TWSE
2026-06-15,3564.TW,其陽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3567.TW,逸昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3570.TW,大塚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3576.TW,聯合再生,27816115,14338530,13477585,0,0,0,0,0,0,1646228,1785130,-138902,42000,4000,38000,1604228,1781130,-176902,13338683,TWSE
2026-06-15,3577.TW,泓格,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3580.TW,友威科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3581.TW,博磊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3583.TW,辛耘,447388,283000,164388,0,0,0,0,0,0,16685,20258,-3573,4000,10000,-6000,12685,10258,2427,160815,TWSE
2026-06-15,3587.TW,閎康,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3588.TW,通嘉,241111,53000,188111,0,0,0,0,0,0,2000,1000,1000,2000,1000,1000,0,0,0,189111,TWSE
2026-06-15,3591.TW,艾笛森,171942,184000,-12058,0,0,0,0,0,0,13000,12001,999,13000,12001,999,0,0,0,-11059,TWSE
2026-06-15,3592.TW,瑞鼎,204069,160000,44069,0,0,0,6000,0,6000,3988,5319,-1331,1000,0,1000,2988,5319,-2331,48738,TWSE
2026-06-15,3593.TW,力銘,0,4000,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000,TWSE
2026-06-15,3594.TW,磐儀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3596.TW,智易,1413300,577344,835956,0,0,0,0,4000,-4000,18510,6000,12510,2000,0,2000,16510,6000,10510,844466,TWSE
2026-06-15,3597.TW,映興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3605.TW,宏致,469950,285367,184583,0,0,0,0,0,0,70516,7523,62993,4000,3000,1000,66516,4523,61993,247576,TWSE
2026-06-15,3607.TW,谷崧,456000,166241,289759,0,0,0,0,0,0,5000,4000,1000,5000,4000,1000,0,0,0,290759,TWSE
2026-06-15,3609.TW,三一東林,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3611.TW,鼎翰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3615.TW,安可,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3617.TW,碩天,84259,102000,-17741,0,0,0,0,0,0,54,1793,-1739,0,0,0,54,1793,-1739,-19480,TWSE
2026-06-15,3622.TW,洋華,112500,111000,1500,0,0,0,0,0,0,3216,486,2730,3000,486,2514,216,0,216,4230,TWSE
2026-06-15,3623.TW,富晶通,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3624.TW,光頡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3625.TW,西勝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3628.TW,盈正,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3630.TW,新鉅科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3631.TW,晟楠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3645.TW,達邁,940172,333000,607172,0,0,0,0,0,0,20274,18525,1749,3000,2000,1000,17274,16525,749,608921,TWSE
2026-06-15,3646.TW,艾恩特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3652.TW,精聯,229848,301175,-71327,0,0,0,0,0,0,4000,5000,-1000,4000,5000,-1000,0,0,0,-72327,TWSE
2026-06-15,3653.TW,健策,607870,364118,243752,0,0,0,15060,43000,-27940,101866,98397,3469,12200,6000,6200,89666,92397,-2731,219281,TWSE
2026-06-15,3661.TW,世芯-KY,413837,539669,-125832,0,0,0,16000,7000,9000,62365,37821,24544,10512,0,10512,51853,37821,14032,-92288,TWSE
2026-06-15,3663.TW,鑫科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3665.TW,貿聯-KY,746624,1617522,-870898,0,0,0,26000,35009,-9009,137159,50279,86880,85100,9000,76100,52059,41279,10780,-793027,TWSE
2026-06-15,3666.TW,光耀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3669.TW,圓展,150000,36033,113967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113967,TWSE
2026-06-15,3672.TW,康聯訊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3673.TW,TPK-KY,3127956,5089000,-1961044,0,0,0,0,0,0,254770,236311,18459,96000,78806,17194,158770,157505,1265,-1942585,TWSE
2026-06-15,3675.TW,德微,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3679.TW,新至陞,3600,59120,-55520,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,-54520,TWSE
2026-06-15,3680.TW,家登,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3684.TW,榮昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3685.TW,元創精密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3686.TW,達能,85800,124000,-38200,0,0,0,0,0,0,2000,1000,1000,2000,1000,1000,0,0,0,-37200,TWSE
2026-06-15,3687.TW,歐買尬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3689.TW,湧德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3691.TW,碩禾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3693.TW,營邦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3694.TW,海華,279650,246210,33440,0,0,0,0,0,0,4350,1694,2656,2000,0,2000,2350,1694,656,36096,TWSE
2026-06-15,3701.TW,大眾控,573400,185000,388400,0,0,0,0,0,0,6916,1342,5574,5000,1000,4000,1916,342,1574,393974,TWSE
2026-06-15,3702.TW,大聯大,6439023,5149000,1290023,0,0,0,199000,119000,80000,82135,536985,-454850,19000,432580,-413580,63135,104405,-41270,915173,TWSE
2026-06-15,3703.TW,欣陸,564400,806070,-241670,0,0,0,0,0,0,28000,53000,-25000,28000,53000,-25000,0,0,0,-266670,TWSE
2026-06-15,3704.TW,合勤控,2426779,505358,1921421,0,0,0,0,0,0,22000,15544,6456,20000,14544,5456,2000,1000,1000,1927877,TWSE
2026-06-15,3705.TW,永信,92090,75000,17090,0,0,0,0,0,0,12011,5000,7011,10000,4000,6000,2011,1000,1011,24101,TWSE
2026-06-15,3706.TW,神達,3478640,9302455,-5823815,0,0,0,0,0,0,791978,154583,637395,651000,7000,644000,140978,147583,-6605,-5186420,TWSE
2026-06-15,3707.TW,漢磊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3708.TW,上緯投控,113949,14000,99949,0,0,0,17000,0,17000,3000,0,3000,3000,0,3000,0,0,0,119949,TWSE
2026-06-15,3709.TW,鑫聯大投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3710.TW,連展投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3711.TW,日月光投控,12910671,10835439,2075232,0,0,0,78404,4138000,-4059596,408432,243031,165401,165831,39149,126682,242601,203882,38719,-1818963,TWSE
2026-06-15,3712.TW,永崴投控,650466,236000,414466,0,0,0,0,0,0,1000,6092,-5092,1000,6092,-5092,0,0,0,409374,TWSE
2026-06-15,3713.TW,新晶投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3714.TW,富采,3489071,1715000,1774071,0,0,0,0,0,0,200240,168092,32148,182000,150000,32000,18240,18092,148,1806219,TWSE
2026-06-15,3715.TW,定穎投控,2054075,1241210,812865,0,0,0,0,0,0,49489,11805,37684,5000,0,5000,44489,11805,32684,850549,TWSE
2026-06-15,3716.TW,中化控股,84302,57000,27302,0,0,0,0,0,0,9000,6000,3000,9000,6000,3000,0,0,0,30302,TWSE
2026-06-15,3717.TW,聯嘉投控,718000,119000,599000,0,0,0,0,0,0,6742,0,6742,6742,0,6742,0,0,0,605742,TWSE
2026-06-15,4102.TW,永日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4104.TW,佳醫,61000,84000,-23000,0,0,0,0,0,0,4000,3082,918,2000,1167,833,2000,1915,85,-22082,TWSE
2026-06-15,4105.TW,東洋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4106.TW,雃博,3000,11000,-8000,0,0,0,0,0,0,4000,1772,2228,4000,1772,2228,0,0,0,-5772,TWSE
2026-06-15,4107.TW,邦特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4108.TW,懷特,78000,19000,59000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59000,TWSE
2026-06-15,4109.TW,加捷生醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4111.TW,濟生,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4113.TW,聯上,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4114.TW,健喬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4116.TW,明基醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4119.TW,旭富,47000,96000,-49000,0,0,0,0,0,0,35000,23206,11794,4000,3000,1000,31000,20206,10794,-37206,TWSE
2026-06-15,4120.TW,友華,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4121.TW,優盛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4123.TW,晟德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4126.TW,太醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4127.TW,天良,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4128.TW,中天,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4129.TW,聯合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4130.TW,健亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4133.TW,亞諾法,47600,1000,46600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46600,TWSE
2026-06-15,4137.TW,麗豐-KY,36800,86000,-49200,0,0,0,0,0,0,2000,1092,908,2000,1092,908,0,0,0,-48292,TWSE
2026-06-15,4138.TW,曜亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4139.TW,馬光-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4142.TW,國光生,198400,149000,49400,0,0,0,0,0,0,12000,5245,6755,12000,4000,8000,0,1245,-1245,56155,TWSE
2026-06-15,4147.TW,中裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4148.TW,全宇生技-KY,32025,4000,28025,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,29025,TWSE
2026-06-15,4153.TW,鈺緯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4154.TW,樂威科-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4155.TW,訊映,38562,60000,-21438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21438,TWSE
2026-06-15,4157.TW,太景*-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4160.TW,訊聯基因,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4161.TW,聿新科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4162.TW,智擎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4163.TW,鐿鈦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4164.TW,承業醫,162900,209000,-46100,0,0,0,0,0,0,4000,999,3001,4000,999,3001,0,0,0,-43099,TWSE
2026-06-15,4166.TW,友霖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4167.TW,松瑞藥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4168.TW,醣聯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4169.TW,泰宗,6710,16000,-9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9290,TWSE
2026-06-15,4171.TW,瑞基,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4173.TW,久裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4174.TW,浩鼎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4175.TW,杏一,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4178.TW,永笙-KY,26200,54000,-27800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27800,TWSE
2026-06-15,4190.TW,佐登-KY,13600,22000,-8400,0,0,0,0,0,0,0,1000,-1000,0,1000,-1000,0,0,0,-9400,TWSE
2026-06-15,4195.TW,基米-創,62000,87432,-25432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25432,TWSE
2026-06-15,4198.TW,欣大健康,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4205.TW,中華食,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4207.TW,環泰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4303.TW,信立,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4304.TW,勝昱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4305.TW,世坤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4306.TW,炎洲,1538756,1072450,466306,0,0,0,0,0,0,57000,8000,49000,57000,8000,49000,0,0,0,515306,TWSE
2026-06-15,4401.TW,東隆興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4402.TW,郡都開發,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4413.TW,飛寶企業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4414.TW,如興,67700,108000,-40300,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,-39300,TWSE
2026-06-15,4416.TW,三圓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4417.TW,金洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4419.TW,皇家美食,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4420.TW,光明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4426.TW,利勤,68800,35000,33800,0,0,0,0,0,0,11000,19000,-8000,11000,19000,-8000,0,0,0,25800,TWSE
2026-06-15,4430.TW,耀億,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4432.TW,銘旺實,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4433.TW,興采,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4438.TW,廣越,35338,10000,25338,0,0,0,0,0,0,3242,2000,1242,3242,2000,1242,0,0,0,26580,TWSE
2026-06-15,4439.TW,冠星-KY,5176,3000,2176,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0,0,0,2176,TWSE
2026-06-15,4440.TW,宜新實業,7051,2000,5051,0,0,0,0,0,0,3000,1000,2000,3000,1000,2000,0,0,0,7051,TWSE
2026-06-15,4441.TW,振大環球,7508,23000,-15492,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,-14492,TWSE
2026-06-15,4442.TW,竣邦-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4502.TW,健信,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4503.TW,金雨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4506.TW,崇友,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4510.TW,高鋒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4513.TW,福裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4523.TW,永彰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4526.TW,東台,810040,1288797,-478757,0,0,0,0,0,0,6602,32918,-26316,6000,1000,5000,602,31918,-31316,-505073,TWSE
2026-06-15,4527.TW,方土霖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4528.TW,江興鍛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4529.TW,淳紳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4530.TW,宏易,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4532.TW,瑞智,527100,327000,200100,0,0,0,0,0,0,20000,1000,19000,20000,1000,19000,0,0,0,219100,TWSE
2026-06-15,4533.TW,協易機,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4534.TW,慶騰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4535.TW,至興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4536.TW,拓凱,75810,38000,37810,0,0,0,0,0,0,5000,1364,3636,5000,1000,4000,0,364,-364,41446,TWSE
2026-06-15,4538.TW,大詠城,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4540.TW,全球傳動,733807,639000,94807,0,0,0,0,0,0,14000,13855,145,14000,13855,145,0,0,0,94952,TWSE
2026-06-15,4541.TW,晟田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4542.TW,科嶠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4543.TW,萬在,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4545.TW,銘鈺,90800,35000,55800,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0,0,0,55800,TWSE
2026-06-15,4549.TW,桓達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4550.TW,長佳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4551.TW,智伸科,540000,254000,286000,0,0,0,0,0,0,105650,23961,81689,42556,23000,19556,63094,961,62133,367689,TWSE
2026-06-15,4552.TW,力達-KY,47200,18000,29200,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,30200,TWSE
2026-06-15,4554.TW,橙的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4555.TW,氣立,158700,154000,4700,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,5700,TWSE
2026-06-15,4556.TW,旭然,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4557.TW,永新-KY,24500,7000,17500,0,0,0,0,0,0,4000,1000,3000,4000,1000,3000,0,0,0,20500,TWSE
2026-06-15,4558.TW,寶緯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4560.TW,強信-KY,102002,81000,21002,0,0,0,0,0,0,3000,0,3000,3000,0,3000,0,0,0,24002,TWSE
2026-06-15,4561.TW,健椿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4562.TW,穎漢,80119,68000,12119,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,13119,TWSE
2026-06-15,4563.TW,百德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,4564.TW,元翎,87400,166000,-78600,0,0,0,0,0,0,7000,2905,4095,7000,2905,4095,0,0,0,-74505,TWSE
